Site	PFT	z_km	Year	Tg_degC	Dg_kPa	ca_Pa	SPEI	teta	alpha	cicaobs	cicasimu	
36	ENF	1.8	1998	26.31100042	2.339624272	30.11136855	0.041309583	0.152269167	0.406644347	0.602130066	0.703808512	
36	ENF	1.8	2003	27.02284923	2.474340836	30.86504492	-0.328443847	0.139738055	0.410211853	0.603181253	0.704555732	
36	ENF	1.8	2008	26.84379741	2.482015462	31.70251784	0.205139343	0.166449819	0.438168226	0.625121893	0.702129886	
36	ENF	1.8	2013	26.99223057	2.496667606	32.4888152	-0.128115106	0.134381209	0.491003241	NA	0.70338014	
37	ENF	0.5	1953	18.34348867	0.972805179	29.94407793	0.398326445	NA	0.844130869	NA	0.706601152	
37	ENF	0.5	1958	17.97795844	0.935859514	30.20063602	0.142500838	NA	0.835285145	0.663623113	0.705965535	
37	ENF	0.5	1963	18.60503308	1.002900991	30.5753591	0.108665545	NA	0.855493335	0.641021939	0.705214814	
37	ENF	0.5	1968	18.07761947	0.952904139	30.9955318	0.045345461	NA	0.85008112	0.632771467	0.702969934	
37	ENF	0.5	1973	17.83063764	0.962496094	31.53648262	0.283695689	NA	0.891475971	0.62423446	0.69747813	
37	ENF	0.5	1978	17.42995136	0.928923945	32.15739952	0.350095944	0.238986112	0.912497305	0.625977266	0.697296503	
37	ENF	0.5	1983	18.3185147	1.004196435	32.86025935	-0.260059876	0.183108335	0.889140252	0.615986291	0.700138322	
37	ENF	0.5	1988	18.50397715	1.012402398	33.62848221	-0.142421708	0.184704413	0.83762981	0.601207259	0.703212825	
37	ENF	0.5	1993	18.60758348	1.037172382	34.27548056	-0.07784051	0.163210937	0.934577498	0.625912554	0.697106318	
37	ENF	0.5	1998	19.24402587	1.118542816	35.08228355	-0.025781078	0.164498815	0.860698301	0.625799693	0.697932618	
37	ENF	0.5	2003	19.58562045	1.18147452	35.96038007	-0.058730941	0.169243759	0.84826008	0.607112053	0.697379677	
37	ENF	0.5	2008	19.78512821	1.1911399	36.93610664	-0.350917319	0.174740712	0.818835519	0.625337837	0.697325536	
37	ENF	0.5	2013	19.49472257	1.195007346	37.85220938	0.179628721	0.179394044	0.89384136	0.630906603	0.689419943	
38	ENF	0.72	1953	17.99374905	0.908158348	29.18878257	0.290974312	NA	0.759057515	NA	0.70769338	
38	ENF	0.72	1958	17.59007365	0.879792959	29.43886936	0.128046134	NA	0.736704607	0.639943022	0.705943696	
38	ENF	0.72	1963	17.94236013	0.898787444	29.80414061	-0.12972467	NA	0.752167591	0.639228459	0.706076973	
38	ENF	0.72	1968	17.62829697	0.824259812	30.21371506	0.101288683	NA	0.844395689	0.646350215	0.712874822	
38	ENF	0.72	1973	17.48781002	0.858255438	30.74102119	0.407800076	NA	0.902978727	0.669350005	0.704351509	
38	ENF	0.72	1978	17.09660658	0.837565855	31.34627639	0.166972787	0.366354165	0.836808031	0.66176267	0.70324129	
38	ENF	0.72	1983	17.86710878	0.896757243	32.03140761	0.047021795	0.299041944	0.828279893	0.645274099	0.706826602	
38	ENF	0.72	1988	18.13622632	0.926348482	32.78025318	0.047339936	0.299376167	0.805119519	0.644829354	0.70581598	
38	ENF	0.72	1993	18.14823058	0.919197898	33.41093194	0.146148923	0.291314833	0.839571539	0.653493223	0.701628988	
38	ENF	0.72	1998	18.6980525	0.995543298	34.19738452	0.116135661	0.254967065	0.809830445	0.642720906	0.702871656	
38	ENF	0.72	2003	19.19583672	1.061209649	35.05333234	-0.024636067	0.298330029	0.762857352	0.643871467	0.701377911	
38	ENF	0.72	2008	19.56094162	1.090647123	36.00444764	-0.322289961	0.292318676	0.764056676	0.635273674	0.702859464	
38	ENF	0.72	2013	19.04233929	1.061526242	36.89744303	0.119103055	0.267330489	0.854881428	0.646670978	0.695237886	
39	ENF	0.87	1953	18.87879924	0.984293306	28.68271078	0.29600129	NA	0.771689414	NA	0.708985228	
39	ENF	0.87	1958	18.42989319	0.941139626	28.9284616	0.094263209	NA	0.749440849	0.714033043	0.7082842	
39	ENF	0.87	1963	18.80537578	0.958388785	29.28739981	-0.126947473	NA	0.762191362	0.719899481	0.708136252	
39	ENF	0.87	1968	18.5064946	0.940819954	29.68987311	0.123713379	NA	0.855455706	0.693308685	0.707221734	
39	ENF	0.87	1973	18.36071824	0.928581532	30.20803686	0.365270153	NA	0.906571148	0.684642127	0.70545991	
39	ENF	0.87	1978	17.95482265	0.903576444	30.80279821	0.232816698	NA	0.840828403	0.683897491	0.704436801	
39	ENF	0.87	1983	18.71906607	0.966434266	31.47605071	-0.022495738	NA	0.838317869	0.665026916	0.707831311	
39	ENF	0.87	1988	18.96462864	0.994782715	32.21191287	0.062470553	NA	0.823899244	0.654620596	0.706919973	
39	ENF	0.87	1993	19.01883981	0.991807324	32.83165701	0.16514111	NA	0.857420688	0.649339571	0.703023689	
39	ENF	0.87	1998	19.4948137	1.061435948	33.60447415	0.052178924	NA	0.823124812	0.666851231	0.704649094	
39	ENF	0.87	2003	20.00607127	1.133865267	34.44558165	-0.044482702	NA	0.75553688	0.652496908	0.703219977	
39	ENF	0.87	2008	20.37133493	1.166319662	35.38020662	-0.221331013	NA	0.754448947	0.645267323	0.704552735	
39	ENF	0.87	2013	19.87056942	1.135436307	36.25771936	0.076613742	NA	0.865631947	0.658964223	0.697131469	
40	ENF	0.56	1953	16.9745746	0.808746389	29.73653694	-0.071818136	NA	0.957907013	NA	0.70949717	
40	ENF	0.56	1958	16.80003626	0.796968806	29.99131684	0.255080282	NA	0.944668942	0.667767761	0.709208592	
40	ENF	0.56	1963	17.03534426	0.801361869	30.36344274	0.467686122	NA	0.937209954	0.653177147	0.707184211	
40	ENF	0.56	1968	16.78530028	0.804207768	30.78070323	-0.09323173	NA	1.057167823	0.646121703	0.704902203	
40	ENF	0.56	1973	16.66237082	0.768675662	31.31790475	-0.239917199	NA	1.094040069	0.641204379	0.707130357	
40	ENF	0.56	1978	16.13973643	0.757618075	31.93451811	0.178992582	0.266563892	1.038744926	0.645016823	0.703289109	
40	ENF	0.56	1983	16.79167886	0.796644919	32.63250645	-0.006522444	0.281415552	1.046878259	0.663049321	0.70930008	
40	ENF	0.56	1988	17.04452527	0.815035647	33.39540479	0.371678922	0.305424602	0.996012069	0.653973049	0.705788131	
40	ENF	0.56	1993	17.13376657	0.839367702	34.03791883	0.435982831	0.243050927	1.036930946	0.641704816	0.701098254	
40	ENF	0.56	1998	17.54683449	0.851968601	34.8391299	0.10574589	0.265919131	0.958739602	0.650071097	0.705557662	
40	ENF	0.56	2003	18.06926851	0.937687529	35.71114038	0.304402598	0.256307624	0.966087929	0.648418073	0.700439054	
40	ENF	0.56	2008	18.46901489	0.964664387	36.68010423	-0.558744463	0.287377762	0.945655966	0.644575576	0.703967158	
40	ENF	0.56	2013	18.03274617	0.916236473	37.5898575	0.062608755	0.272419694	1.04359145	0.675604463	0.699896928	
41	ENF	0.815	1953	15.59327572	1.040679915	28.86743867	0.109791837	NA	1.089096197	NA	0.666491568	
41	ENF	0.815	1958	15.20500652	0.998878353	29.11477222	0.442521549	NA	1.026820007	0.643233281	0.664468091	
41	ENF	0.815	1963	15.42142337	1.027163643	29.47602213	-0.086931441	NA	1.046468239	0.614024983	0.663259656	
41	ENF	0.815	1968	15.50658356	1.018190268	29.88108752	0.025518329	NA	1.081915844	0.584507093	0.662819194	
41	ENF	0.815	1973	15.25405128	0.96963219	30.40258845	0.31498076	NA	1.117155898	0.599441731	0.667924643	
41	ENF	0.815	1978	14.79752635	0.971510113	31.00118029	0.467227917	0.327730209	1.081740117	0.616996389	0.660323648	
41	ENF	0.815	1983	15.26512615	1.003527128	31.6787688	-0.423607743	0.298796082	1.090910745	0.581408402	0.662250161	
41	ENF	0.815	1988	15.45169359	1.015298842	32.41937021	-0.482672893	0.288524589	1.140163944	0.556597551	0.65946575	
41	ENF	0.815	1993	15.30788377	0.997026353	33.04310573	0.330876307	0.324543385	1.104112012	0.567239128	0.661299604	
41	ENF	0.815	1998	16.15385553	1.090730231	33.82090013	-0.564936098	0.316825611	1.048454854	0.578679452	0.665009369	
41	ENF	0.815	2003	16.0562908	1.150998677	34.66742469	0.008555322	0.315639862	1.099694281	0.610803157	0.653955827	
41	ENF	0.815	2008	16.68911538	1.203502958	35.60806901	-0.036074005	0.331530958	1.089959148	0.621916579	0.658951006	
41	ENF	0.815	2013	16.7223597	1.137220182	36.49123327	0.100160056	0.337541031	1.124517698	0.6130313	0.66457108	
42	ENF	3.51	1953	17.10840083	1.82614725	20.87482588	0.2757312	NA	0.75177346	0.568684653	0.597223647	
42	ENF	3.51	1958	17.86434808	1.919206525	21.05367946	-0.135184379	NA	0.78605333	0.556430045	0.607999708	
42	ENF	3.51	1963	16.76632227	1.794367835	21.31490905	0.484136034	NA	0.739788636	0.56586327	0.595892887	
42	ENF	3.51	1968	17.28922057	1.846069042	21.60782278	0.049482044	NA	0.677850759	0.565549535	0.605165052	
42	ENF	3.51	1973	17.38580349	1.853311615	21.98493422	-0.020416436	NA	0.619158335	0.551621295	0.60785837	
42	ENF	3.51	1978	17.12982795	1.808635528	22.41779217	0.379392138	0.13905375	0.675512598	0.574695087	0.602144157	
42	ENF	3.51	1983	17.7386662	1.867603321	22.90777475	0.35919653	0.139402582	0.718097093	0.58675079	0.608032699	
42	ENF	3.51	1988	18.27583595	1.931087253	23.44332367	0.336385334	0.160352021	0.678832045	0.569810661	0.603828113	
42	ENF	3.51	1993	17.43881574	1.844829657	23.8943637	0.021183642	0.158173089	0.672223255	0.568361357	0.597289012	
42	ENF	3.51	1998	17.24378151	1.768807413	24.45680787	0.485173833	0.155645291	0.720094307	0.575996092	0.602899238	
42	ENF	3.51	2003	18.21082775	1.909370735	25.06895268	0.125731368	0.142802818	0.62227472	0.578036528	0.609330999	
42	ENF	3.51	2008	18.12193162	1.895623856	25.74915804	-0.228117571	0.158374898	0.6825731	0.577418358	0.607226529	
42	ENF	3.51	2013	18.33669989	1.888417162	26.38779801	-0.115049904	0.138880342	0.700274777	NA	0.60631488	
43	ENF	3.315	1953	17.10884166	1.820573142	21.38484805	0.2757312	NA	0.76263523	0.5740632	0.598880834	
43	ENF	3.315	1958	17.86479764	1.913267376	21.56807145	-0.135184379	NA	0.795145551	0.563743681	0.609602107	
43	ENF	3.315	1963	16.7667627	1.788889753	21.83568351	0.484136034	NA	0.750895841	0.580590095	0.597563632	
43	ENF	3.315	1968	17.28965967	1.840110078	22.13575383	0.049482044	NA	0.689853531	0.58742987	0.606780379	
43	ENF	3.315	1973	17.38624469	1.846976312	22.522079	-0.020416436	NA	0.631070862	0.580373104	0.609507295	
43	ENF	3.315	1978	17.13026481	1.802338106	22.96551272	0.379392138	0.13905375	0.68805181	0.575753284	0.603840618	
43	ENF	3.315	1983	17.73909577	1.861065028	23.46746675	0.35919653	0.139402582	0.730205038	0.589131043	0.609667513	
43	ENF	3.315	1988	18.27627147	1.924872229	24.01610041	0.336385334	0.160352021	0.689389895	0.580757791	0.605419261	
43	ENF	3.315	1993	17.43924287	1.838844396	24.47816044	0.021183642	0.158173089	0.683806461	0.559534706	0.598931223	
43	ENF	3.315	1998	17.24419389	1.761332793	25.05434647	0.485173833	0.155645291	0.728868862	0.569987933	0.604679764	
43	ENF	3.315	2003	18.21124222	1.901795984	25.68144745	0.125731368	0.142802818	0.635749056	0.552613838	0.611005302	
43	ENF	3.315	2008	18.12234477	1.887920121	26.37827186	-0.228117571	0.158374898	0.694497718	0.57404791	0.608945029	
43	ENF	3.315	2013	18.33711766	1.880349891	27.03251534	-0.115049904	0.138880342	0.713875171	NA	0.608050577	
44	ENF	1.913	1953	18.77031126	1.812234875	25.35674011	0.338384217	NA	0.753452779	0.619115313	0.632265788	
44	ENF	1.913	1958	19.51312368	1.890993043	25.57399431	0.121022031	NA	0.783370346	0.61712967	0.642964669	
44	ENF	1.913	1963	18.52067271	1.777700178	25.89131101	0.39268677	NA	0.735727462	0.610941081	0.632978679	
44	ENF	1.913	1968	18.99173911	1.818146565	26.24711457	0.227223087	NA	0.67557666	0.604287768	0.639991183	
44	ENF	1.913	1973	19.00592852	1.831872779	26.70519344	-0.050562823	NA	0.634671815	0.610713338	0.640882625	
44	ENF	1.913	1978	18.88481049	1.799292132	27.23098785	0.132026513	0.120661251	0.683674818	0.615302914	0.637553187	
44	ENF	1.913	1983	19.58361206	1.858805455	27.82617178	0.156239043	0.115115166	0.71396287	0.619557101	0.644073696	
44	ENF	1.913	1988	19.88182546	1.873402745	28.47670533	0.052132696	0.137744169	0.667330848	0.607973415	0.640190009	
44	ENF	1.913	1993	19.09428463	1.791190772	29.02458559	0.122904282	0.127834599	0.669156574	0.618508531	0.63448152	
44	ENF	1.913	1998	18.83695532	1.714426797	29.70778892	0.403288009	0.128396741	0.714032205	0.631361031	0.638214108	
44	ENF	1.913	2003	19.55108869	1.829280515	30.45136383	-0.051217008	0.126068911	0.627214567	0.62051653	0.641951664	
44	ENF	1.913	2008	19.54142237	1.829451316	31.27761219	-0.51321795	0.130494475	0.691395956	0.61814583	0.640344558	
44	ENF	1.913	2013	19.82419321	1.858197285	32.05337088	-0.430849967	0.137957531	0.708641078	0.610051769	0.638481435	
45	ENF	1.177	1953	18.36038621	1.447960584	27.66909094	0.090931947	NA	0.832179365	0.588839412	0.664139408	
45	ENF	1.177	1958	19.30294546	1.53686108	27.90615715	0.132758929	NA	0.852182299	0.606339969	0.666351195	
45	ENF	1.177	1963	18.73088635	1.479671961	28.25241083	0.213897138	NA	0.818247785	0.602134966	0.663558035	
45	ENF	1.177	1968	19.64105249	1.603329087	28.6406611	-0.14344116	NA	0.810220421	0.589995246	0.668871498	
45	ENF	1.177	1973	19.37293286	1.625559028	29.14051344	-0.242659774	NA	0.781503756	0.584812631	0.65931344	
45	ENF	1.177	1978	18.76221587	1.482452095	29.71425648	0.171261012	0.187979001	0.810762142	0.596380223	0.665269891	
45	ENF	1.177	1983	18.54983622	1.479579925	30.36371687	0.385482846	0.201533799	0.773830095	0.580970425	0.654652155	
45	ENF	1.177	1988	19.3806307	1.580337847	31.07357437	-0.194725032	0.185947445	0.796573384	0.593095412	0.661229239	
45	ENF	1.177	1993	19.59677533	1.577842471	31.67141733	0.082945147	0.19972324	0.858863935	0.594991787	0.664620263	
45	ENF	1.177	1998	19.15946898	1.554107556	32.41692385	-0.04094065	0.194377062	0.816933091	0.588910713	0.655366412	
45	ENF	1.177	2003	19.67477648	1.732531172	33.22830741	-0.239989221	0.189864292	0.793939874	0.571868653	0.650431806	
45	ENF	1.177	2008	19.46418711	1.621512792	34.12990362	-0.192456393	0.199983051	0.789809204	0.572550938	0.657055626	
45	ENF	1.177	2013	19.74222257	1.623577693	34.97640588	0.005790726	0.214165791	0.810501461	0.576698657	0.660673751	
46	ENF	1.177	1953	18.36038621	1.447960584	27.66909094	0.090931947	NA	0.832179365	0.656999746	0.664139408	
46	ENF	1.177	1958	19.30294546	1.53686108	27.90615715	0.132758929	NA	0.852182299	0.683354715	0.666351195	
46	ENF	1.177	1963	18.73088635	1.479671961	28.25241083	0.213897138	NA	0.818247785	0.683521655	0.663558035	
46	ENF	1.177	1968	19.64105249	1.603329087	28.6406611	-0.14344116	NA	0.810220421	0.682957378	0.668871498	
46	ENF	1.177	1973	19.37293286	1.625559028	29.14051344	-0.242659774	NA	0.781503756	0.691005093	0.65931344	
46	ENF	1.177	1978	18.76221587	1.482452095	29.71425648	0.171261012	0.187979001	0.810762142	0.660048941	0.665269891	
46	ENF	1.177	1983	18.54983622	1.479579925	30.36371687	0.385482846	0.201533799	0.773830095	0.651303445	0.654652155	
46	ENF	1.177	1988	19.3806307	1.580337847	31.07357437	-0.194725032	0.185947445	0.796573384	0.631966055	0.661229239	
46	ENF	1.177	1993	19.59677533	1.577842471	31.67141733	0.082945147	0.19972324	0.858863935	0.595021057	0.664620263	
46	ENF	1.177	1998	19.15946898	1.554107556	32.41692385	-0.04094065	0.194377062	0.816933091	0.621765933	0.655366412	
46	ENF	1.177	2003	19.67477648	1.732531172	33.22830741	-0.239989221	0.189864292	0.793939874	0.609159719	0.650431806	
46	ENF	1.177	2008	19.46418711	1.621512792	34.12990362	-0.192456393	0.199983051	0.789809204	0.593290545	0.657055626	
46	ENF	1.177	2013	19.74222257	1.623577693	34.97640588	0.005790726	0.214165791	0.810501461	0.59432544	0.660673751	
47	ENF	0.433	1953	18.97968379	0.845958123	30.17721655	0.20248001	NA	0.889912614	NA	0.726793662	
47	ENF	0.433	1958	18.40770701	0.826718553	30.43577215	0.347863623	NA	0.931183304	NA	0.720647208	
47	ENF	0.433	1963	18.05093415	0.832043237	30.81341276	0.063032857	NA	0.924106819	NA	0.715982286	
47	ENF	0.433	1968	18.48226991	0.804431676	31.23685683	0.152081158	NA	0.861002005	NA	0.72411382	
47	ENF	0.433	1973	18.42141355	0.805955163	31.78201939	0.481478175	NA	0.884322885	0.834710556	0.719938355	
47	ENF	0.433	1978	18.25327613	0.831759031	32.40777063	0.461297607	0.303036119	0.869733953	0.621814617	0.718579811	
47	ENF	0.433	1983	18.46877904	0.846262901	33.11610278	-0.051606542	0.287629919	0.933662519	0.640352565	0.720737102	
47	ENF	0.433	1988	18.96760771	0.87162187	33.89030687	0.135838504	0.29288782	0.882260715	0.65744056	0.720887311	
47	ENF	0.433	1993	18.70540284	0.836500649	34.54234263	0.191049474	0.339344045	0.929288858	0.645012165	0.722268038	
47	ENF	0.433	1998	18.68615327	0.818620678	35.35542722	-0.089266045	0.287860809	0.939194712	0.630371379	0.714769352	
47	ENF	0.433	2003	19.33436712	0.872886839	36.24036043	-0.145801963	0.281581264	0.872828413	0.63777591	0.719869741	
47	ENF	0.433	2008	18.93920294	0.859672791	37.22368381	-0.273584757	0.288224606	0.942008929	0.605363238	0.717845384	
47	ENF	0.433	2013	19.3865832	0.849538164	38.14691914	0.331580906	0.264700734	0.845765138	0.654120125	0.721189234	
48	ENF	0.107	1953	11.05841277	0.522681032	31.33266591	-0.088457762	NA	1.26	0.673984376	0.685411512	
48	ENF	0.107	1958	11.46762523	0.523082824	31.6011213	-0.061638962	NA	1.26	0.674113565	0.686865185	
48	ENF	0.107	1963	10.5713046	0.477465456	31.99322131	0.399422252	NA	1.26	0.660334702	0.689574436	
48	ENF	0.107	1968	11.15575092	0.49178853	32.43287854	0.085244164	NA	1.26	0.655575715	0.691064751	
48	ENF	0.107	1973	10.4660156	0.47117273	32.99891472	0.003540094	NA	1.26	0.660954751	0.687931434	
48	ENF	0.107	1978	11.59784149	0.504342014	33.64862522	0.111434627	NA	1.26	0.644704578	0.693591889	
48	ENF	0.107	1983	10.86394098	0.471340862	34.38407857	0.211965979	NA	1.26	0.617809039	0.689618936	
48	ENF	0.107	1988	11.56575462	0.475615812	35.187926	0.11027346	NA	1.26	0.61657733	0.69693683	
48	ENF	0.107	1993	12.05658618	0.512502709	35.86492742	-0.18342	NA	1.26	0.615499739	0.692450562	
48	ENF	0.107	1998	11.78067884	0.51746298	36.70914405	-0.044868393	NA	1.26	NA	0.689330517	
48	ENF	0.107	2003	12.38894288	0.271389602	37.62796028	-0.398953689	NA	1.26	NA	0.761859331	
48	ENF	0.107	2008	11.19183019	0.244505202	38.64893394	-0.129387004	NA	1.26	NA	0.760268272	
48	ENF	0.107	2013	11.35003463	0.301710037	39.60751883	-0.100345346	NA	1.26	NA	0.742527346	
49	ENF	0.075	1953	7.240031072	0.282958804	31.44798774	-0.322326385	NA	1.26	NA	0.693908833	
49	ENF	0.075	1958	7.63412539	0.30200336	31.71743119	-0.508456515	NA	1.26	NA	0.692989514	
49	ENF	0.075	1963	6.769734977	0.267489885	32.11097435	0.034008498	NA	1.26	NA	0.700037754	
49	ENF	0.075	1968	7.363816804	0.272319776	32.55224977	-0.069741816	NA	1.26	NA	0.703530932	
49	ENF	0.075	1973	6.671759023	0.254287585	33.12036928	0.031664714	NA	1.26	0.645364892	0.697811254	
49	ENF	0.075	1978	7.73056391	0.281854166	33.77247108	-0.111430494	0.345125	1.26	0.632044882	0.704260954	
49	ENF	0.075	1983	7.221962958	0.285886725	34.51063131	-0.231342743	0.363891664	1.26	0.640399358	0.696208466	
49	ENF	0.075	1988	7.750762524	0.271273277	35.31743735	0.165156173	0.381066151	1.26	0.645125713	0.706809791	
49	ENF	0.075	1993	8.32598992	0.282771498	35.99693052	-0.002924352	0.365825251	1.26	0.628869649	0.7031572	
49	ENF	0.075	1998	7.922971917	0.293504191	36.84425434	-0.127705896	0.339788178	1.26	0.621116814	0.697137332	
49	ENF	0.075	2003	8.967019013	0.325778949	37.76645233	0.049146913	0.309023419	1.26	0.629778806	0.703952088	
49	ENF	0.075	2008	7.533196809	0.282492916	38.79118374	-0.016269504	0.328963992	1.26	0.662541394	0.696175333	
49	ENF	0.075	2013	7.826618099	0.296415276	39.75329677	0.205761074	0.34644303	1.26	NA	0.698752846	
50	ENF	0.09	1953	9.056317002	0.394703821	31.39388792	-0.134521469	NA	1.26	NA	0.687661221	
50	ENF	0.09	1958	9.483506267	0.411379312	31.66286785	-0.178775661	NA	1.26	NA	0.686569928	
50	ENF	0.09	1963	8.498522064	0.366282776	32.05573399	0.205043139	NA	1.26	NA	0.690940083	
50	ENF	0.09	1968	9.212324929	0.382436638	32.49625029	-0.197848918	NA	1.26	NA	0.693289808	
50	ENF	0.09	1973	8.596528177	0.368279249	33.06339247	-0.010867714	NA	1.26	0.646852873	0.690287034	
50	ENF	0.09	1978	9.567942292	0.389007159	33.71437246	-0.036036571	NA	1.26	0.659958056	0.694808888	
50	ENF	0.09	1983	8.877490204	0.366369041	34.45126284	-0.025434231	NA	1.26	0.658185504	0.691840723	
50	ENF	0.09	1988	9.592818521	0.373901151	35.25668094	0.187999926	NA	1.26	0.639016669	0.697389102	
50	ENF	0.09	1993	10.13672008	0.408897086	35.93500517	-0.14472395	NA	1.26	0.660709048	0.690306747	
50	ENF	0.09	1998	9.757205325	0.40898871	36.78087134	-0.115571066	NA	1.26	0.64634734	0.68673159	
50	ENF	0.09	2003	10.64182567	0.38173933	37.70148289	-0.186777604	NA	1.26	0.649214018	0.708054491	
50	ENF	0.09	2008	9.317047894	0.334249395	38.72445146	-0.064991122	NA	1.26	NA	0.704992879	
50	ENF	0.09	2013	9.495610132	0.378730508	39.68490936	0.03639001	0.326490011	1.26	NA	0.696864491	
51	ENF	0.075	1953	7.121754217	0.318411029	31.44798774	-0.062963961	NA	1.26	NA	0.687563289	
51	ENF	0.075	1958	7.581639242	0.32963008	31.71743119	-0.096128438	NA	1.26	NA	0.686318518	
51	ENF	0.075	1963	6.592693441	0.291697464	32.11097435	0.188103736	NA	1.26	NA	0.694103795	
51	ENF	0.075	1968	7.330466312	0.303845773	32.55224977	-0.229816673	NA	1.26	NA	0.694042477	
51	ENF	0.075	1973	6.681971372	0.289060781	33.12036928	-0.030915717	NA	1.26	NA	0.693854972	
51	ENF	0.075	1978	7.675380942	0.309282911	33.77247108	-0.009140894	0.323547851	1.26	0.628119738	0.697360465	
51	ENF	0.075	1983	6.916342766	0.287310383	34.51063131	0.066999199	0.335889804	1.26	0.639939757	0.694019456	
51	ENF	0.075	1988	7.71825465	0.289635607	35.31743735	0.19526059	0.313322373	1.26	0.633982561	0.701524606	
51	ENF	0.075	1993	8.198319281	0.321080965	35.99693052	-0.1249767	0.324645161	1.26	0.644965282	0.691994484	
51	ENF	0.075	1998	7.892645423	0.326199227	36.84425434	-0.089194652	0.329542558	1.26	0.629593021	0.688251128	
51	ENF	0.075	2003	8.699027377	0.281192327	37.76645233	-0.233126889	0.27626875	1.26	0.638006375	0.719647856	
51	ENF	0.075	2008	7.403143481	0.248027221	38.79118374	-0.069683418	0.325918136	1.26	0.640381341	0.715381278	
51	ENF	0.075	2013	7.589728756	0.293103631	39.75329677	-0.036806232	0.329583788	1.26	0.647964242	0.704171633	
52	ENF	0.415	1953	6.810205948	0.348855048	30.24010062	0.003959114	NA	1.26	NA	0.67104562	
52	ENF	0.415	1958	7.255402967	0.359142756	30.49919501	-0.072278124	NA	1.26	NA	0.671739814	
52	ENF	0.415	1963	6.239795905	0.318543145	30.87762255	0.138357781	NA	1.26	NA	0.675864944	
52	ENF	0.415	1968	7.033192031	0.336831518	31.30194901	-0.254048691	NA	1.26	NA	0.676343641	
52	ENF	0.415	1973	6.36499823	0.316489121	31.84824759	-0.082116508	NA	1.26	0.638434598	0.676733806	
52	ENF	0.415	1978	7.340294727	0.342112117	32.47530279	-0.035004045	0.333379169	1.26	0.640273008	0.677963777	
52	ENF	0.415	1983	6.628068855	0.31723543	33.18511098	0.131657279	0.337921395	1.26	0.633097271	0.676431167	
52	ENF	0.415	1988	7.461926272	0.314451833	33.96092838	0.185835541	0.322972211	1.26	0.630310392	0.686538051	
52	ENF	0.415	1993	7.987243935	0.350564253	34.61432286	-0.114506378	0.32497771	1.26	0.628023703	0.677316793	
52	ENF	0.415	1998	7.631746073	0.355687331	35.42910179	-0.046298943	0.325226447	1.26	0.636779516	0.673456096	
52	ENF	0.415	2003	8.387811198	0.317115292	36.31587904	-0.212715442	0.292146681	1.26	0.630422742	0.69863328	
52	ENF	0.415	2008	7.172158476	0.297373202	37.30125149	-0.052490569	0.322216939	1.26	NA	0.688002386	
52	ENF	0.415	2013	7.281054494	0.319799999	38.22641068	-0.084292917	0.32966881	1.26	NA	0.686780973	
53	ENF	0.414	1953	8.175379111	0.400204457	30.24359729	-0.063371591	NA	1.26	NA	0.675318722	
53	ENF	0.414	1958	8.628667872	0.416404495	30.50272164	-0.156518708	NA	1.26	NA	0.674698226	
53	ENF	0.414	1963	7.63547974	0.373210189	30.88119294	0.157998152	NA	1.26	NA	0.678062427	
53	ENF	0.414	1968	8.371804877	0.389365523	31.30556846	-0.225522771	NA	1.26	NA	0.680334675	
53	ENF	0.414	1973	7.769545719	0.374704638	31.85193021	-0.054643714	NA	1.26	NA	0.676994111	
53	ENF	0.414	1978	8.700305282	0.397464407	32.47905791	-0.061823592	0.29737817	1.26	0.653136682	0.68005616	
53	ENF	0.414	1983	7.971014052	0.367656966	33.18894818	0.043283758	0.33075501	1.26	0.637928729	0.679860742	
53	ENF	0.414	1988	8.7696203	0.371678732	33.96485529	0.198161904	0.315354276	1.26	0.638648389	0.687285177	
53	ENF	0.414	1993	9.27743159	0.40462676	34.61832532	-0.123802507	0.29263263	1.26	0.656444615	0.679792187	
53	ENF	0.414	1998	8.956671303	0.413742913	35.43319846	-0.075329407	0.313435476	1.26	0.661132997	0.675698234	
53	ENF	0.414	2003	9.792954863	0.385164013	36.32007825	-0.165797943	0.270552105	1.26	0.649098148	0.697013303	
53	ENF	0.414	2008	8.506582756	0.347908658	37.30556464	-0.0433227	0.319394265	1.26	0.652348377	0.689744856	
53	ENF	0.414	2013	8.661786424	0.380667562	38.23083081	-0.002206729	0.311357449	1.26	NA	0.685641579	
54	ENF	0.424	1953	8.177182818	0.401202329	30.20864534	-0.063371591	NA	1.26	NA	0.67500074	
54	ENF	0.424	1958	8.630519322	0.417427182	30.46747022	-0.156518708	NA	1.26	NA	0.674400927	
54	ENF	0.424	1963	7.637211147	0.374181499	30.84550413	0.157998152	NA	1.26	NA	0.677718454	
54	ENF	0.424	1968	8.373632969	0.390390429	31.2693892	-0.225522771	NA	1.26	NA	0.680009412	
54	ENF	0.424	1973	7.771360382	0.375703634	31.81511953	-0.054643714	NA	1.26	NA	0.676648918	
54	ENF	0.424	1978	8.702018709	0.398503659	32.44152248	-0.061823592	NA	1.26	0.67620479	0.67971338	
54	ENF	0.424	1983	7.972638381	0.368660397	33.15059234	0.043283758	NA	1.26	0.674458516	0.679519539	
54	ENF	0.424	1988	8.77123847	0.372744033	33.92560275	0.198161904	NA	1.26	0.67466516	0.686929344	
